# [Fe/H] =    .000;  age =  4400.000 Myr;  distance =    830.00 pc;  E(b-y) =    .030 mag
#   V    (b-y)   log L   log T   log g    M/Mo   log M  R/Ro
  15.351   .497  -.2822  3.7283  4.5351    .903  -.044   .850
  15.343   .496  -.2794  3.7287  4.5341    .904  -.044   .851
  15.335   .495  -.2766  3.7290  4.5332    .905  -.043   .852
  15.327   .495  -.2738  3.7294  4.5323    .906  -.043   .854
  15.319   .494  -.2710  3.7297  4.5313    .907  -.042   .855
  15.311   .493  -.2681  3.7301  4.5304    .908  -.042   .856
  15.302   .493  -.2653  3.7304  4.5294    .909  -.041   .858
  15.294   .492  -.2625  3.7307  4.5285    .910  -.041   .859
  15.286   .491  -.2597  3.7311  4.5275    .911  -.040   .861
  15.278   .491  -.2569  3.7314  4.5266    .912  -.040   .862
  15.270   .490  -.2541  3.7318  4.5257    .913  -.040   .864
  15.262   .489  -.2513  3.7321  4.5247    .914  -.039   .865
  15.254   .489  -.2485  3.7325  4.5238    .915  -.039   .866
  15.246   .488  -.2457  3.7328  4.5228    .916  -.038   .868
  15.238   .487  -.2429  3.7331  4.5219    .917  -.038   .869
  15.230   .487  -.2401  3.7335  4.5209    .918  -.037   .871
  15.222   .486  -.2373  3.7338  4.5200    .919  -.037   .872
  15.214   .485  -.2345  3.7342  4.5191    .920  -.036   .873
  15.206   .485  -.2317  3.7345  4.5181    .921  -.036   .875
  15.198   .484  -.2289  3.7348  4.5172    .922  -.035   .876
  15.190   .483  -.2262  3.7352  4.5162    .923  -.035   .878
  15.183   .483  -.2234  3.7355  4.5153    .924  -.034   .879
  15.175   .482  -.2206  3.7358  4.5143    .925  -.034   .881
  15.167   .481  -.2178  3.7362  4.5134    .926  -.033   .882
  15.159   .481  -.2150  3.7365  4.5124    .927  -.033   .883
  15.151   .480  -.2123  3.7368  4.5115    .928  -.032   .885
  15.143   .479  -.2095  3.7372  4.5106    .929  -.032   .886
  15.135   .479  -.2067  3.7375  4.5096    .930  -.032   .888
  15.127   .478  -.2040  3.7379  4.5087    .931  -.031   .889
  15.120   .477  -.2012  3.7382  4.5077    .932  -.031   .891
  15.112   .477  -.1984  3.7385  4.5068    .933  -.030   .892
  15.104   .476  -.1957  3.7389  4.5058    .934  -.030   .894
  15.096   .475  -.1929  3.7392  4.5049    .935  -.029   .895
  15.088   .475  -.1901  3.7395  4.5039    .936  -.029   .896
  15.080   .474  -.1874  3.7399  4.5030    .937  -.028   .898
  15.073   .473  -.1846  3.7402  4.5020    .938  -.028   .899
  15.065   .473  -.1819  3.7405  4.5011    .939  -.027   .901
  15.057   .472  -.1791  3.7408  4.5001    .940  -.027   .902
  15.049   .471  -.1764  3.7412  4.4992    .941  -.026   .904
  15.041   .471  -.1736  3.7415  4.4983    .942  -.026   .905
  15.034   .470  -.1709  3.7418  4.4973    .943  -.025   .907
  15.026   .469  -.1681  3.7422  4.4964    .944  -.025   .908
  15.018   .469  -.1654  3.7425  4.4954    .945  -.025   .910
  15.010   .468  -.1626  3.7428  4.4945    .946  -.024   .911
  15.003   .467  -.1599  3.7431  4.4935    .947  -.024   .913
  14.995   .467  -.1571  3.7435  4.4926    .948  -.023   .914
  14.987   .466  -.1544  3.7438  4.4916    .949  -.023   .916
  14.980   .466  -.1517  3.7441  4.4907    .950  -.022   .917
  14.972   .465  -.1489  3.7445  4.4897    .951  -.022   .919
  14.964   .464  -.1462  3.7448  4.4888    .952  -.021   .920
  14.957   .464  -.1435  3.7451  4.4878    .953  -.021   .922
  14.949   .463  -.1407  3.7454  4.4869    .954  -.020   .923
  14.941   .462  -.1380  3.7458  4.4859    .955  -.020   .925
  14.934   .462  -.1353  3.7461  4.4849    .956  -.020   .926
  14.926   .461  -.1326  3.7464  4.4840    .957  -.019   .928
  14.918   .460  -.1298  3.7467  4.4830    .958  -.019   .929
  14.911   .460  -.1271  3.7470  4.4821    .959  -.018   .931
  14.903   .459  -.1244  3.7474  4.4811    .960  -.018   .932
  14.896   .458  -.1217  3.7477  4.4802    .961  -.017   .934
  14.888   .458  -.1190  3.7480  4.4792    .962  -.017   .935
  14.880   .457  -.1162  3.7483  4.4783    .963  -.016   .937
  14.873   .457  -.1135  3.7487  4.4773    .964  -.016   .938
  14.865   .456  -.1108  3.7490  4.4763    .965  -.015   .940
  14.858   .455  -.1081  3.7493  4.4754    .966  -.015   .941
  14.850   .455  -.1054  3.7496  4.4744    .967  -.015   .943
  14.843   .454  -.1027  3.7499  4.4735    .968  -.014   .944
  14.835   .453  -.1000  3.7503  4.4725    .969  -.014   .946
  14.827   .453  -.0973  3.7506  4.4716    .970  -.013   .947
  14.820   .452  -.0946  3.7509  4.4706    .971  -.013   .949
  14.812   .451  -.0919  3.7512  4.4696    .972  -.012   .950
  14.805   .451  -.0891  3.7515  4.4687    .973  -.012   .952
  14.797   .450  -.0864  3.7518  4.4677    .974  -.011   .953
  14.790   .449  -.0837  3.7522  4.4667    .975  -.011   .955
  14.783   .449  -.0810  3.7525  4.4658    .976  -.011   .957
  14.775   .448  -.0783  3.7528  4.4648    .977  -.010   .958
  14.768   .448  -.0757  3.7531  4.4638    .978  -.010   .960
  14.760   .447  -.0730  3.7534  4.4629    .979  -.009   .961
  14.753   .446  -.0703  3.7537  4.4619    .980  -.009   .963
  14.745   .446  -.0676  3.7540  4.4609    .981  -.008   .964
  14.738   .445  -.0649  3.7544  4.4600    .982  -.008   .966
  14.730   .444  -.0622  3.7547  4.4590    .983  -.007   .967
  14.723   .444  -.0595  3.7550  4.4580    .984  -.007   .969
  14.716   .443  -.0568  3.7553  4.4571    .985  -.007   .971
  14.708   .442  -.0541  3.7556  4.4561    .986  -.006   .972
  14.701   .442  -.0514  3.7559  4.4551    .987  -.006   .974
  14.693   .441  -.0487  3.7562  4.4542    .988  -.005   .975
  14.686   .441  -.0461  3.7565  4.4532    .989  -.005   .977
  14.679   .440  -.0434  3.7569  4.4522    .990  -.004   .979
  14.671   .439  -.0407  3.7572  4.4512    .991  -.004   .980
  14.664   .439  -.0380  3.7575  4.4503    .992  -.003   .982
  14.656   .438  -.0353  3.7578  4.4493    .993  -.003   .983
  14.649   .437  -.0327  3.7581  4.4483    .994  -.003   .985
  14.642   .437  -.0300  3.7584  4.4473    .995  -.002   .987
  14.634   .436  -.0273  3.7587  4.4463    .996  -.002   .988
  14.627   .436  -.0246  3.7590  4.4454    .997  -.001   .990
  14.620   .435  -.0219  3.7593  4.4444    .998  -.001   .991
  14.612   .434  -.0193  3.7596  4.4434    .999   .000   .993
  14.605   .434  -.0166  3.7599  4.4424   1.000   .000   .995
  14.598   .433  -.0140  3.7602  4.4413   1.001   .000   .996
  14.591   .433  -.0114  3.7604  4.4401   1.002   .001   .998
  14.584   .432  -.0088  3.7607  4.4390   1.003   .001  1.000
  14.577   .432  -.0062  3.7609  4.4378   1.004   .002  1.002
  14.570   .431  -.0036  3.7612  4.4366   1.005   .002  1.004
  14.563   .431  -.0010  3.7614  4.4355   1.006   .003  1.006
  14.556   .430   .0016  3.7617  4.4343   1.007   .003  1.007
  14.549   .429   .0042  3.7619  4.4332   1.008   .003  1.009
  14.542   .429   .0068  3.7622  4.4320   1.009   .004  1.011
  14.535   .428   .0093  3.7624  4.4309   1.010   .004  1.013
